Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1656,US-2023-132444,11/18/2023,11/21/2023,First Class,CD-12280,Christina DeMoss,Consumer,INDIA,Mumbai,Maharashtra,98105,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.45,2,0.2,2.96
1657,US-2023-132444,11/18/2023,11/21/2023,First Class,CD-12280,Christina DeMoss,Consumer,INDIA,Mumbai,Maharashtra,98105,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0,9.59
1658,CA-2020-127159,5/12/2020,5/15/2020,First Class,HL-15040,Hunter Lopez,Consumer,INDIA,Korba,Chattisgarh,53209,North,FUR-FU-10000010,Furniture,Furnishings,DAX Value U-Channel Document Frames,,,,
1659,CA-2023-161809,1/20/2023,1/26/2023,Standard Class,TH-21100,Thea Hendricks,Consumer,INDIA,Ahmedabad,Gujarat,90045,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.78,3,0.2,10.05
1660,CA-2023-127285,10/30/2023,11/6/2023,Standard Class,MM-18055,Michelle Moray,Consumer,INDIA,Mumbai,Maharashtra,98115,West,OFF-BI-10004330,Office Supplies,Binders,GBC Velobind Prepunched Cover Sets,,,,
1661,CA-2023-127285,10/30/2023,11/6/2023,Standard Class,MM-18055,Michelle Moray,Consumer,INDIA,Mumbai,Maharashtra,98115,West,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,13.9,2,0.2,5.21
1662,CA-2023-144526,4/30/2023,5/6/2023,Standard Class,QJ-19255,Raipur Jones,Corporate,INDIA,Kolkata,West Bengal,19143,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,5,0.4,-158.1
1663,CA-2023-144526,4/30/2023,5/6/2023,Standard Class,QJ-19255,Raipur Jones,Corporate,INDIA,Kolkata,West Bengal,19143,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,13.9,3,0.7,-9.26
1664,CA-2022-128531,11/24/2022,11/26/2022,Second Class,NS-18505,Neola Schneider,Consumer,INDIA,Ujjain,Madhya Pradesh,75217,North,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,5,0.2,3.67
1665,CA-2022-128531,11/24/2022,11/26/2022,Second Class,NS-18505,Neola Schneider,Consumer,INDIA,Ujjain,Madhya Pradesh,75217,North,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.58,3,0.2,-7.44
1666,CA-2022-128531,11/24/2022,11/26/2022,Second Class,NS-18505,Neola Schneider,Consumer,INDIA,Ujjain,Madhya Pradesh,75217,North,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.34,3,0.2,0.87
1667,CA-2022-128531,11/24/2022,11/26/2022,Second Class,NS-18505,Neola Schneider,Consumer,INDIA,Ujjain,Madhya Pradesh,75217,North,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.99,2,0.2,-2.37
1668,CA-2022-128531,11/24/2022,11/26/2022,Second Class,NS-18505,Neola Schneider,Consumer,INDIA,Ujjain,Madhya Pradesh,75217,North,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.35,3,0.2,23.24
1669,CA-2022-128531,11/24/2022,11/26/2022,Second Class,NS-18505,Neola Schneider,Consumer,INDIA,Ujjain,Madhya Pradesh,75217,North,OFF-AR-10003405,Office Supplies,Art,Dixon My First Ticonderoga Pencil,,,,
1670,US-2021-157154,1/10/2021,1/15/2021,Standard Class,MM-17920,Michael Moore,Consumer,INDIA,Bhubaneshwar,Odissa,10011,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.1,4,0.4,-373.3
1671,CA-2023-159457,10/19/2023,10/26/2023,Standard Class,RD-19480,Rick Duston,Consumer,INDIA,Gwalior,Madhya Pradesh,474001,North,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68,3,0.2,5.21
1672,CA-2022-107615,3/22/2022,3/25/2022,First Class,RB-19645,Robert Barroso,Corporate,INDIA,Mumbai,Maharashtra,89031,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,0,19.33
1673,CA-2023-111647,7/3/2023,7/7/2023,Standard Class,RD-19585,Rob Dowd,Consumer,INDIA,Bhopal,Madhya Pradesh,75023,North,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.97,4,0.2,62.99
1674,CA-2021-150560,12/11/2021,12/12/2021,First Class,SW-20455,Shaun Weien,Consumer,INDIA,Kochi,Kerala,23434,South,OFF-LA-10003930,Office Supplies,Labels,Dot Matrix Printer Tape Reel Labels,,,,
1675,CA-2021-143077,9/17/2021,9/21/2021,Standard Class,SF-20965,Sylvia Foulston,Corporate,INDIA,Gwalior,Madhya Pradesh,482001,North,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.94,2,0.6,-10.42
1676,CA-2021-143077,9/17/2021,9/21/2021,Standard Class,SF-20965,Sylvia Foulston,Corporate,INDIA,Gwalior,Madhya Pradesh,482001,North,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6.59,3,0.8,-10.21
1677,CA-2022-122728,5/18/2022,5/24/2022,Standard Class,EB-13930,Eric Barreto,Consumer,INDIA,Surat,Gujarat,94110,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,0,26.07
1678,CA-2022-122728,5/18/2022,5/24/2022,Standard Class,EB-13930,Eric Barreto,Consumer,INDIA,Surat,Gujarat,94110,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.94,3,0,8.79
1679,CA-2020-122882,9/7/2020,9/13/2020,Standard Class,SB-20290,Sean Braxton,Corporate,INDIA,Kolkata,West Bengal,19134,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.78,1,0.2,-14.58
1680,CA-2020-122882,9/7/2020,9/13/2020,Standard Class,SB-20290,Sean Braxton,Corporate,INDIA,Kolkata,West Bengal,19134,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.38,3,0.4,4.32
1681,CA-2020-122882,9/7/2020,9/13/2020,Standard Class,SB-20290,Sean Braxton,Corporate,INDIA,Kolkata,West Bengal,19134,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.37,2,0.2,8.47
1682,CA-2020-122882,9/7/2020,9/13/2020,Standard Class,SB-20290,Sean Braxton,Corporate,INDIA,Kolkata,West Bengal,19134,East,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,4,0.7,-559.36
1683,US-2022-101497,9/29/2022,10/1/2022,Second Class,PS-18760,Pamela Stobb,Consumer,INDIA,Ahmedabad,Gujarat,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,18.97,1,0,9.11
1684,CA-2022-147585,11/7/2022,11/12/2022,Standard Class,CB-12535,Claudia Bergmann,Corporate,INDIA,Surat,Gujarat,94110,West,FUR-FU-10002597,Furniture,Furnishings,C-Line Magnetic Cubicle Keepers,,,,
1685,CA-2023-149489,4/24/2023,4/27/2023,First Class,DK-12835,Damala Kotsonis,Corporate,INDIA,Kolkata,West Bengal,19143,East,OFF-AP-10002495,Office Supplies,Appliances,Acco Smartsocket Table Surge Protector,,,,
1686,CA-2023-149489,4/24/2023,4/27/2023,First Class,DK-12835,Damala Kotsonis,Corporate,INDIA,Kolkata,West Bengal,19143,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.19,2,0.7,-0.99
1687,CA-2023-149489,4/24/2023,4/27/2023,First Class,DK-12835,Damala Kotsonis,Corporate,INDIA,Kolkata,West Bengal,19143,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.52,2,0.7,-5.76
1688,CA-2023-143798,12/10/2023,12/12/2023,First Class,AW-10840,Anthony Witt,Consumer,INDIA,Kolkata,West Bengal,700001,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.37,2,0.2,3.63
1689,CA-2023-143798,12/10/2023,12/12/2023,First Class,AW-10840,Anthony Witt,Consumer,INDIA,Kolkata,West Bengal,700001,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.32
1690,CA-2020-142839,8/16/2020,8/20/2020,Standard Class,TS-21610,Bhubaneshwar Staebel,Consumer,INDIA,Kolkata,West Bengal,19143,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.09,6,0.4,-227.49
1691,CA-2023-129833,12/9/2023,12/15/2023,Standard Class,HF-14995,Herbert Flentye,Consumer,INDIA,Raipur,Chattisgarh,46203,North,OFF-PA-10000575,Office Supplies,Paper,Wirebound Message Books,,,,
1692,CA-2023-129833,12/9/2023,12/15/2023,Standard Class,HF-14995,Herbert Flentye,Consumer,INDIA,Raipur,Chattisgarh,46203,North,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,10.4,5,0,5.1
1693,US-2022-154361,3/14/2022,3/19/2022,Standard Class,HZ-14950,Henia Zydlo,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,5,0.2,6.29
1694,US-2022-158708,6/26/2022,6/29/2022,Second Class,AB-10255,Alejandro Ballentine,Home Office,INDIA,Ujjain,Madhya Pradesh,75023,North,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.62,2,0.2,3.57
1695,CA-2021-156335,9/25/2021,9/28/2021,Second Class,PO-19195,Phillina Ober,Home Office,INDIA,Kolkata,West Bengal,7002,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0,19.83
1696,CA-2021-156335,9/25/2021,9/28/2021,Second Class,PO-19195,Phillina Ober,Home Office,INDIA,Kolkata,West Bengal,7002,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,3,0,7.09
1697,CA-2021-156335,9/25/2021,9/28/2021,Second Class,PO-19195,Phillina Ober,Home Office,INDIA,Kolkata,West Bengal,7002,East,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,104.98,2,0,52.49
1698,CA-2021-148376,12/27/2021,12/31/2021,Standard Class,AG-10900,Arthur Gainer,Consumer,INDIA,Ahmedabad,Gujarat,90008,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0,31.02
1699,CA-2021-148376,12/27/2021,12/31/2021,Standard Class,AG-10900,Arthur Gainer,Consumer,INDIA,Ahmedabad,Gujarat,90008,West,OFF-LA-10002381,Office Supplies,Labels,Avery 497,21.56,7,0,10.35
1700,CA-2020-135657,6/3/2020,6/7/2020,Second Class,SC-20725,Steven Cartwright,Consumer,INDIA,Mumbai,Maharashtra,98115,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88,6,0,113.49
1701,CA-2021-114069,7/13/2021,7/15/2021,Second Class,ND-18370,Natalie DeCherney,Consumer,INDIA,Bhubaneshwar,Odissa,10035,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.81,2,0.2,4.28
1702,CA-2021-114069,7/13/2021,7/15/2021,Second Class,ND-18370,Natalie DeCherney,Consumer,INDIA,Bhubaneshwar,Odissa,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04,9,0.1,321.84
1703,CA-2021-114069,7/13/2021,7/15/2021,Second Class,ND-18370,Natalie DeCherney,Consumer,INDIA,Bhubaneshwar,Odissa,10035,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,9.96,2,0,4.68
1704,CA-2020-139857,2/2/2020,2/6/2020,Standard Class,CD-12790,Cynthia Delaney,Home Office,INDIA,Rajkot,Gujarat,92037,West,OFF-FA-10001843,Office Supplies,Fasteners,Staples,12.35,5,0,5.8
1705,CA-2022-106306,3/8/2022,3/8/2022,Same Day,PG-18820,Patrick Gardner,Consumer,INDIA,Alwar,Rajasthan,85301,West,OFF-BI-10003676,Office Supplies,Binders,GBC Standard Recycled Report Covers,,,,
1706,CA-2021-100545,11/22/2021,11/26/2021,Standard Class,IM-15070,Irene Maddox,Consumer,INDIA,Kolkata,West Bengal,19120,East,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,11.61,2,0.7,-9.29
1707,CA-2023-123491,10/30/2023,11/5/2023,Standard Class,JK-15205,Jamie Kunitz,Consumer,INDIA,Surat,Gujarat,94122,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,43.86,6,0,20.61
1708,CA-2023-123491,10/30/2023,11/5/2023,Standard Class,JK-15205,Jamie Kunitz,Consumer,INDIA,Surat,Gujarat,94122,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.7
1709,CA-2023-123491,10/30/2023,11/5/2023,Standard Class,JK-15205,Jamie Kunitz,Consumer,INDIA,Surat,Gujarat,94122,West,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book",,,,
1710,CA-2023-123491,10/30/2023,11/5/2023,Standard Class,JK-15205,Jamie Kunitz,Consumer,INDIA,Surat,Gujarat,94122,West,FUR-CH-10003061,Furniture,Chairs,Global Leather Task Chair,,,,
1711,CA-2023-123491,10/30/2023,11/5/2023,Standard Class,JK-15205,Jamie Kunitz,Consumer,INDIA,Surat,Gujarat,94122,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.57
1712,CA-2023-123491,10/30/2023,11/5/2023,Standard Class,JK-15205,Jamie Kunitz,Consumer,INDIA,Surat,Gujarat,94122,West,OFF-AP-10002684,Office Supplies,Appliances,Acco 7-Outlet Masterpiece Power Center,,,,
1713,CA-2021-145401,1/30/2021,2/4/2021,Standard Class,JP-15520,Jeremy Pistek,Consumer,INDIA,Gwalior,Madhya Pradesh,77070,North,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.3,6,0.2,5.01
1714,US-2023-124968,9/8/2023,9/13/2023,Second Class,MM-18055,Michelle Moray,Consumer,INDIA,Raipur,Chattisgarh,60610,North,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.63,7,0.5,-566.56
1715,CA-2023-104003,10/7/2023,10/13/2023,Standard Class,DC-13285,Debra Catini,Consumer,INDIA,Surat,Gujarat,94110,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.67,2,0.15,-14.48
1716,CA-2022-154788,4/30/2022,5/4/2022,Standard Class,JL-15835,John Lee,Consumer,INDIA,Bhubaneshwar,Odissa,10011,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.71,2,0.2,2.8
1717,CA-2022-169943,5/19/2022,5/24/2022,Standard Class,BN-11515,Bradley Nguyen,Consumer,INDIA,Bhubaneshwar,Odissa,10011,East,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,242.9,5,0,70.44
1718,CA-2022-169943,5/19/2022,5/24/2022,Standard Class,BN-11515,Bradley Nguyen,Consumer,INDIA,Bhubaneshwar,Odissa,10011,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.9,5,0,0
1719,CA-2022-169943,5/19/2022,5/24/2022,Standard Class,BN-11515,Bradley Nguyen,Consumer,INDIA,Bhubaneshwar,Odissa,10011,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,4,0,15.09
1720,CA-2022-169943,5/19/2022,5/24/2022,Standard Class,BN-11515,Bradley Nguyen,Consumer,INDIA,Bhubaneshwar,Odissa,10011,East,FUR-FU-10000010,Furniture,Furnishings,DAX Value U-Channel Document Frames,,,,
1721,CA-2022-169943,5/19/2022,5/24/2022,Standard Class,BN-11515,Bradley Nguyen,Consumer,INDIA,Bhubaneshwar,Odissa,10011,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,47.74,4,0.2,14.92
1722,US-2021-123218,12/20/2021,12/25/2021,Standard Class,KD-16345,Katherine Ducich,Consumer,INDIA,Raipur,Chattisgarh,492002,North,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,159.98,2,0.2,12
1723,US-2021-123218,12/20/2021,12/25/2021,Standard Class,KD-16345,Katherine Ducich,Consumer,INDIA,Raipur,Chattisgarh,492002,North,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,255.97,4,0.2,51.19
1724,US-2021-123218,12/20/2021,12/25/2021,Standard Class,KD-16345,Katherine Ducich,Consumer,INDIA,Raipur,Chattisgarh,492002,North,FUR-BO-10003966,Furniture,Bookcases,Sauder Facets Collection Library,,,,
1725,CA-2021-127453,12/19/2021,12/20/2021,First Class,JK-15370,Jay Kimmel,Consumer,INDIA,Kolkata,West Bengal,19143,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434.35,3,0.2,43.44
1726,CA-2021-127453,12/19/2021,12/20/2021,First Class,JK-15370,Jay Kimmel,Consumer,INDIA,Kolkata,West Bengal,19143,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.55,2,0.2,0.44
1727,CA-2021-127453,12/19/2021,12/20/2021,First Class,JK-15370,Jay Kimmel,Consumer,INDIA,Kolkata,West Bengal,19143,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88.83,4,0.2,7.77
1728,US-2023-164056,4/29/2023,5/4/2023,Second Class,FM-14215,Filia McAdams,Corporate,INDIA,Bhubaneshwar,Odissa,43017,East,FUR-TA-10001307,Furniture,Tables,SAFCO PlanMaster Heigh-Adjustable Drafting Table Base,,,,
1729,CA-2022-106894,2/7/2022,2/7/2022,Same Day,CA-12265,Christina Anderson,Consumer,INDIA,Thiruvantapuram,Kerala,605036,South,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21
1730,CA-2022-106894,2/7/2022,2/7/2022,Same Day,CA-12265,Christina Anderson,Consumer,INDIA,Thiruvantapuram,Kerala,605036,South,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83,3,0,3.6
1731,CA-2020-125136,9/28/2020,10/3/2020,Standard Class,KD-16495,Keith Dawkins,Corporate,INDIA,Mysore,Karnataka,28314,South,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,96.26,8,0.2,31.28
1732,CA-2020-125136,9/28/2020,10/3/2020,Standard Class,KD-16495,Keith Dawkins,Corporate,INDIA,Mysore,Karnataka,28314,South,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.69,2,0.2,3.74
1733,US-2022-131149,7/10/2022,7/14/2022,Standard Class,LH-17155,Logan Haushalter,Consumer,INDIA,Ujjain,Madhya Pradesh,75081,North,OFF-ST-10000689,Office Supplies,Storage,Fellowes Strictly Business Drawer File,,,,
1734,US-2022-131149,7/10/2022,7/14/2022,Standard Class,LH-17155,Logan Haushalter,Consumer,INDIA,Ujjain,Madhya Pradesh,75081,North,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24,4,0.2,17.35
1735,CA-2023-101483,7/29/2023,8/1/2023,Second Class,AG-10675,Anna Gayman,Consumer,INDIA,Hyderabad,Telangana,28540,South,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.85,2,0.2,6.53
1736,CA-2023-101483,7/29/2023,8/1/2023,Second Class,AG-10675,Anna Gayman,Consumer,INDIA,Hyderabad,Telangana,28540,South,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,5,0.2,1.38
1737,CA-2023-101483,7/29/2023,8/1/2023,Second Class,AG-10675,Anna Gayman,Consumer,INDIA,Hyderabad,Telangana,28540,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.37,3,0.2,0.38
1738,CA-2021-130204,9/3/2021,9/9/2021,Standard Class,DB-13120,David Bremer,Corporate,INDIA,Surat,Gujarat,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0,8.49
1739,CA-2021-130204,9/3/2021,9/9/2021,Standard Class,DB-13120,David Bremer,Corporate,INDIA,Surat,Gujarat,94122,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,2,0,3.4
1740,CA-2021-130204,9/3/2021,9/9/2021,Standard Class,DB-13120,David Bremer,Corporate,INDIA,Surat,Gujarat,94122,West,TEC-AC-10003590,Technology,Accessories,TRENDnet 56K USB 2.0 Phone,,,,
1741,CA-2020-110527,8/9/2020,8/16/2020,Standard Class,ED-13885,Emily Ducich,Home Office,INDIA,Rajkot,Gujarat,92037,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,20.88,8,0,9.6
1742,CA-2023-152807,10/30/2023,11/3/2023,Standard Class,MC-18100,Mick Crebagga,Consumer,INDIA,Kolkata,West Bengal,700001,East,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.74,4,0.2,7.26
1743,CA-2023-152807,10/30/2023,11/3/2023,Standard Class,MC-18100,Mick Crebagga,Consumer,INDIA,Kolkata,West Bengal,700001,East,FUR-FU-10004415,Furniture,Furnishings,Stacking Tray,,,,
1744,CA-2023-152807,10/30/2023,11/3/2023,Standard Class,MC-18100,Mick Crebagga,Consumer,INDIA,Kolkata,West Bengal,700001,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11.17,2,0.2,-2.51
1745,CA-2023-152807,10/30/2023,11/3/2023,Standard Class,MC-18100,Mick Crebagga,Consumer,INDIA,Kolkata,West Bengal,700001,East,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,442.4,7,0.2,-55.3
1746,CA-2020-133270,6/6/2020,6/9/2020,First Class,BM-11785,Bryan Mills,Consumer,INDIA,Bhubaneshwar,Odissa,14609,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,2,0,4.94
1747,CA-2022-155670,8/13/2022,8/17/2022,Second Class,EM-14065,Erin Mull,Consumer,INDIA,Amravati,Andhra Pradesh,28540,South,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.23,8,0.7,-8.24
1748,CA-2022-155670,8/13/2022,8/17/2022,Second Class,EM-14065,Erin Mull,Consumer,INDIA,Hyderabad,Telangana,28540,South,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,10.27,3,0.2,3.21
1749,US-2020-157406,4/25/2020,4/29/2020,Standard Class,DA-13450,Dianna Arnett,Home Office,INDIA,Gwalior,Madhya Pradesh,474001,North,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,10.37,2,0.2,3.63
1750,US-2020-157406,4/25/2020,4/29/2020,Standard Class,DA-13450,Dianna Arnett,Home Office,INDIA,Gwalior,Madhya Pradesh,474001,North,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,6.24,3,0.2,0.55
1751,CA-2021-139094,11/22/2021,11/27/2021,Standard Class,MO-17800,Meg O'Connel,Home Office,INDIA,Ujjain,Madhya Pradesh,456001,North,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206.96,2,0.3,-32.52
1752,CA-2023-168837,10/14/2023,10/17/2023,First Class,JW-15955,Joni Wasserman,Consumer,INDIA,Surat,Gujarat,94601,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2,0,3.69
1753,CA-2023-116715,12/2/2023,12/5/2023,First Class,VW-21775,Victoria Wilson,Corporate,INDIA,Surat,Gujarat,94122,West,OFF-ST-10004340,Office Supplies,Storage,Fellowes Mobile File Cart,,,,
1754,CA-2023-116715,12/2/2023,12/5/2023,First Class,VW-21775,Victoria Wilson,Corporate,INDIA,Surat,Gujarat,94122,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0,53.86
1755,CA-2023-116715,12/2/2023,12/5/2023,First Class,VW-21775,Victoria Wilson,Corporate,INDIA,Surat,Gujarat,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,0,3.85
1756,CA-2021-135622,12/8/2021,12/11/2021,Second Class,TT-21460,Tonja Turnell,Home Office,INDIA,Bhopal,Madhya Pradesh,462001,North,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,360.71,11,0.2,130.76
1757,CA-2021-135622,12/8/2021,12/11/2021,Second Class,TT-21460,Tonja Turnell,Home Office,INDIA,Bhopal,Madhya Pradesh,462001,North,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4,6,0.2,150.36
1758,US-2021-107349,7/13/2021,7/15/2021,First Class,SL-20215,Sara Luxemburg,Home Office,INDIA,Gwalior,Madhya Pradesh,474001,North,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.57,6,0.8,-66.51
